SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME,PRI_COM_NAME_INDXD,AUTHORITY_CODE,AUTHORITY_VER,TAXON_ORDER,SPARSE_REPORT_AS,REPORT_AS,CATEGORY,ORDER1,FAMILY,EXTINCT,EXTINCT_YEAR,TAXON_CODE
gyhbro1,Smithornis sharpei,Gray-headed Broadbill,"Broadbill, Gray-headed",EBIRD,2017.02,11596,,gyhbro1,species,Passeriformes,Calyptomenidae (African and Green Broadbills),0,,TC005091
dobcou2,Smutsornis africanus,Double-banded Courser,"Courser, Double-banded",EBIRD,2017.02,4217,,dobcou2,species,Charadriiformes,Glareolidae (Pratincoles and Coursers),0,,TC002150
wetfig1,Sphecotheres hypoleucus,Wetar Figbird,"Figbird, Wetar",EBIRD,2017.02,18076,,wetfig1,species,Passeriformes,Oriolidae (Old World Orioles),0,,TC007476
chbbab1,Stachyris roberti,Chevron-breasted Babbler,"Babbler, Chevron-breasted",EBIRD,2017.02,23377.00894,,chbbab1,species,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",0,,TC009722
antsis1,Spinus dominicensis,Antillean Siskin,"Siskin, Antillean",EBIRD,2017.02,31031,,antsis1,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",0,,TC011740
pinsis,Spinus pinus,Pine Siskin,"Siskin, Pine",EBIRD,2017.02,31021,,pinsis,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",0,,TC011735
brespa,Spizella breweri,Brewer's Sparrow,"Sparrow, Brewer's",EBIRD,2017.02,29728,,brespa,species,Passeriformes,Passerellidae (New World Buntings and Sparrows),0,,TC011215
fiespa,Spizella pusilla,Field Sparrow,"Sparrow, Field",EBIRD,2017.02,29726,,fiespa,species,Passeriformes,Passerellidae (New World Buntings and Sparrows),0,,TC011219
worspa,Spizella wortheni,Worthen's Sparrow,"Sparrow, Worthen's",EBIRD,2017.02,29734.8,,worspa,species,Passeriformes,Passerellidae (New World Buntings and Sparrows),0,,TC011220
obblar1,Spizocorys obbiensis,Obbia Lark,"Lark, Obbia",EBIRD,2017.02,19916.862,,obblar1,species,Passeriformes,Alaudidae (Larks),0,,TC007983
wibsee1,Sporophila americana,Wing-barred Seedeater,"Seedeater, Wing-barred",EBIRD,2017.02,29156.22,,wibsee1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010973
temsee1,Sporophila falcirostris,Temminck's Seedeater,"Seedeater, Temminck's",EBIRD,2017.02,29157.32,,temsee1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010968
yebsee1,Sporophila nigricollis,Yellow-bellied Seedeater,"Seedeater, Yellow-bellied",EBIRD,2017.02,29157.04,,yebsee1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010982
chtsee1,Sporophila telasco,Chestnut-throated Seedeater,"Seedeater, Chestnut-throated",EBIRD,2017.02,29125.5,,chtsee1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010999
soobab1,Stachyris herberti,Sooty Babbler,"Babbler, Sooty",EBIRD,2017.02,23377.00891,,soobab1,species,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)",0,,TC009741
whybar1,Stactolaema whytii,Whyte's Barbet,"Barbet, Whyte's",EBIRD,2017.02,10378,,whybar1,species,Piciformes,Lybiidae (African Barbets),0,,TC004684
diafir1,Stagonopleura guttata,Diamond Firetail,"Firetail, Diamond",EBIRD,2017.02,31960,,diafir1,species,Passeriformes,Estrildidae (Waxbills and Allies),0,,TC012121
crheag1,Stephanoaetus coronatus,Crowned Eagle,"Eagle, Crowned",EBIRD,2017.02,2535,,crheag1,species,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",0,,TC001523
sopsku1,Stercorarius maccormicki,South Polar Skua,"Skua, South Polar",EBIRD,2017.02,4262.03,,sopsku1,species,Charadriiformes,Stercorariidae (Skuas and Jaegers),0,,TC002343
arcter,Sterna paradisaea,Arctic Tern,"Tern, Arctic",EBIRD,2017.02,4497,,arcter,species,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",0,,TC002307
truter,Sterna trudeaui,Snowy-crowned Tern,"Tern, Snowy-crowned",EBIRD,2017.02,4509,,truter,species,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",0,,TC002314
litter1,Sternula albifrons,Little Tern,"Tern, Little",EBIRD,2017.02,4433,,litter1,species,Charadriiformes,"Laridae (Gulls, Terns, and Skimmers)",0,,TC002280
adtdov1,Streptopelia hypopyrrha,Adamawa Turtle-Dove,"Dove, Adamawa Turtle-",EBIRD,2017.02,4817,,adtdov1,species,Columbiformes,Columbidae (Pigeons and Doves),0,,TC002482
ortdov,Streptopelia orientalis,Oriental Turtle-Dove,"Dove, Oriental Turtle-",EBIRD,2017.02,4818,,ortdov,species,Columbiformes,Columbidae (Pigeons and Doves),0,,TC002483
wwcdov1,Streptopelia reichenowi,White-winged Collared-Dove,"Dove, White-winged Collared-",EBIRD,2017.02,4834,,wwcdov1,species,Columbiformes,Columbidae (Pigeons and Doves),0,,TC002487
fulowl1,Strix fulvescens,Fulvous Owl,"Owl, Fulvous",EBIRD,2017.02,7531,,fulowl1,species,Strigiformes,Strigidae (Owls),0,,TC003570
sposta1,Sturnus unicolor,Spotless Starling,"Starling, Spotless",EBIRD,2017.02,26634,,sposta1,species,Passeriformes,Sturnidae (Starlings),0,,TC010090
parant1,Stymphalornis acutirostris,Parana Antwren,"Antwren, Parana",EBIRD,2017.02,13208,,parant1,species,Passeriformes,Thamnophilidae (Typical Antbirds),0,,TC005654
bfoboo,Sula nebouxii,Blue-footed Booby,"Booby, Blue-footed",EBIRD,2017.02,1950,,bfoboo,species,Suliformes,Sulidae (Boobies and Gannets),0,,TC000972
perboo1,Sula variegata,Peruvian Booby,"Booby, Peruvian",EBIRD,2017.02,1953,,perboo1,species,Suliformes,Sulidae (Boobies and Gannets),0,,TC000973
garwar1,Sylvia borin,Garden Warbler,"Warbler, Garden",EBIRD,2017.02,23142,,garwar1,species,Passeriformes,Sylviidae (Sylviid Warblers),0,,TC008954
spewar2,Sylvia conspicillata,Spectacled Warbler,"Warbler, Spectacled",EBIRD,2017.02,23214,,spewar2,species,Passeriformes,Sylviidae (Sylviid Warblers),0,,TC008968
menwar1,Sylvia mystacea,Menetries's Warbler,"Warbler, Menetries's",EBIRD,2017.02,23195,,menwar1,species,Passeriformes,Sylviidae (Sylviid Warblers),0,,TC008967
lebcro1,Sylvietta denti,Lemon-bellied Crombec,"Crombec, Lemon-bellied",EBIRD,2017.02,21963.019,,lebcro1,species,Passeriformes,Macrosphenidae (African Warblers),0,,TC008990
shbcro1,Sylvietta philippae,Short-billed Crombec,"Crombec, Short-billed",EBIRD,2017.02,21963.03,,shbcro1,species,Passeriformes,Macrosphenidae (African Warblers),0,,TC008993
refcro1,Sylvietta whytii,Red-faced Crombec,"Crombec, Red-faced",EBIRD,2017.02,21963.038,,refcro1,species,Passeriformes,Macrosphenidae (African Warblers),0,,TC008995
manmon1,Symposiachrus infelix,Manus Monarch,"Monarch, Manus",EBIRD,2017.02,18588.3,,manmon1,species,Passeriformes,Monarchidae (Monarch Flycatchers),0,,TC007621
chtspi1,Synallaxis cherriei,Chestnut-throated Spinetail,"Spinetail, Chestnut-throated",EBIRD,2017.02,13751,,chtspi1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005237
apuspi1,Synallaxis courseni,Apurimac Spinetail,"Spinetail, Apurimac",EBIRD,2017.02,13743,,apuspi1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005230
sitspi1,Synallaxis subpudica,Silvery-throated Spinetail,"Spinetail, Silvery-throated",EBIRD,2017.02,13735.8,,sitspi1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005226
blhspi1,Synallaxis tithys,Blackish-headed Spinetail,"Spinetail, Blackish-headed",EBIRD,2017.02,13745.4,,blhspi1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005243
wtfgle1,Syndactyla roraimae,White-throated Foliage-gleaner,"Foliage-gleaner, White-throated",EBIRD,2017.02,13660,,wtfgle1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005378
alagre1,Tachybaptus rufolavatus,Alaotra Grebe,"Grebe, Alaotra",EBIRD,2017.02,1576,,alagre1,species,Podicipediformes,Podicipedidae (Grebes),1,1950,TC000683
falstd1,Tachyeres brachypterus,Falkland Steamer-Duck,"Duck, Falkland Steamer-",EBIRD,2017.02,340,,falstd1,species,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",0,,TC000171
flctan1,Tachyphonus cristatus,Flame-crested Tanager,"Tanager, Flame-crested",EBIRD,2017.02,28296,,flctan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010745
restan1,Tachyphonus phoenicius,Red-shouldered Tanager,"Tanager, Red-shouldered",EBIRD,2017.02,28320,,restan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010752
dobfin1,Taeniopygia bichenovii,Double-barred Finch,"Finch, Double-barred",EBIRD,2017.02,31978,,dobfin1,species,Passeriformes,Estrildidae (Waxbills and Allies),0,,TC012130
rentan1,Tangara cyanocephala,Red-necked Tanager,"Tanager, Red-necked",EBIRD,2017.02,28655,,rentan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010822
blhtan1,Tangara cyanoptera,Black-headed Tanager,"Tanager, Black-headed",EBIRD,2017.02,28552,,blhtan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010864
grntan1,Tangara fucosa,Green-naped Tanager,"Tanager, Green-naped",EBIRD,2017.02,28623,,grntan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010857
spetan1,Ixothraupis guttata,Speckled Tanager,"Tanager, Speckled",EBIRD,2017.02,28475,,spetan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010835
yebtan2,Ixothraupis xanthogastra,Yellow-bellied Tanager,"Tanager, Yellow-bellied",EBIRD,2017.02,28480,,yebtan2,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010833
mashum1,Taphrospilus hypostictus,Many-spotted Hummingbird,"Hummingbird, Many-spotted",EBIRD,2017.02,9100,,mashum1,species,Caprimulgiformes,Trochilidae (Hummingbirds),0,,TC004235
wbbrob1,Tarsiger indicus,White-browed Bush-Robin,"Robin, White-browed Bush-",EBIRD,2017.02,23403.0665,,wbbrob1,species,Passeriformes,Muscicapidae (Old World Flycatchers),0,,TC009197
rectur1,Tauraco erythrolophus,Red-crested Turaco,"Turaco, Red-crested",EBIRD,2017.02,6567,,rectur1,species,Cuculiformes,Musophagidae (Turacos),0,,TC003195
hartur1,Tauraco hartlaubi,Hartlaub's Turaco,"Turaco, Hartlaub's",EBIRD,2017.02,6568,,hartur1,species,Cuculiformes,Musophagidae (Turacos),0,,TC003196
batpaf1,Terpsiphone batesi,Bates's Paradise-Flycatcher,"Flycatcher, Bates's Paradise-",EBIRD,2017.02,18492,,batpaf1,species,Passeriformes,Monarchidae (Monarch Flycatchers),0,,TC007564
ructes1,Tesia everetti,Russet-capped Tesia,"Tesia, Russet-capped",EBIRD,2017.02,21963.11,,ructes1,species,Passeriformes,Scotocercidae (Bush Warblers and Allies),0,,TC008209
himsno,Tetraogallus himalayensis,Himalayan Snowcock,"Snowcock, Himalayan",EBIRD,2017.02,1093,,himsno,species,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",0,,TC000497
satant1,Thamnomanes saturninus,Saturnine Antshrike,"Antshrike, Saturnine",EBIRD,2017.02,13038,,satant1,species,Passeriformes,Thamnophilidae (Typical Antbirds),0,,TC005584
batant2,Thamnophilus melanothorax,Band-tailed Antshrike,"Antshrike, Band-tailed",EBIRD,2017.02,12979,,batant2,species,Passeriformes,Thamnophilidae (Typical Antbirds),0,,TC005561
natsla1,Thamnophilus stictocephalus,Natterer's Slaty-Antshrike,"Antshrike, Natterer's Slaty-",EBIRD,2017.02,12947,,natsla1,species,Passeriformes,Thamnophilidae (Typical Antbirds),0,,TC005552
pluibi1,Theristicus caerulescens,Plumbeous Ibis,"Ibis, Plumbeous",EBIRD,2017.02,2282,,pluibi1,species,Pelecaniformes,Threskiornithidae (Ibises and Spoonbills),0,,TC001168
shoplo1,Thinornis novaeseelandiae,Shore Plover,"Plover, Shore",EBIRD,2017.02,3931,,shoplo1,species,Charadriiformes,Charadriidae (Plovers and Lapwings),0,,TC001945
yewtan1,Thraupis abbas,Yellow-winged Tanager,"Tanager, Yellow-winged",EBIRD,2017.02,28440.6,,yewtan1,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010779
orisof1,Thripophaga cherriei,Orinoco Softtail,"Softtail, Orinoco",EBIRD,2017.02,13711.2,,orisof1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005291
bkfgra,Tiaris bicolor,Black-faced Grassquit,"Grassquit, Black-faced",EBIRD,2017.02,29244,,bkfgra,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC011016
vddhor1,Tockus deckeni,Von der Decken's Hornbill,"Hornbill, Von der Decken's",EBIRD,2017.02,9491.532,,vddhor1,species,Bucerotiformes,Bucerotidae (Hornbills),0,,TC004559
talkin1,Todiramphus enigma,Talaud Kingfisher,"Kingfisher, Talaud",EBIRD,2017.02,9854,,talkin1,species,Coraciiformes,Alcedinidae (Kingfishers),0,,TC004450
bhtfly1,Todirostrum nigriceps,Black-headed Tody-Flycatcher,"Flycatcher, Black-headed Tody-",EBIRD,2017.02,14305,,bhtfly1,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),0,,TC006118
crithr,Toxostoma crissale,Crissal Thrasher,"Thrasher, Crissal",EBIRD,2017.02,26417,,crithr,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),0,,TC010011
motowl1,Ciccaba virgata [virgata Group],Mottled Owl (Mottled),"Owl, Mottled (Mottled)",EBIRD,2017.02,7472.5,motowl,motowl,issf,Strigiformes,Strigidae (Owls),0,,TC013054
lecthr,Toxostoma lecontei,LeConte's Thrasher,"Thrasher, LeConte's",EBIRD,2017.02,26412,,lecthr,species,Passeriformes,Mimidae (Mockingbirds and Thrashers),0,,TC010012
raybar1,Trachyphonus erythrocephalus,Red-and-yellow Barbet,"Barbet, Red-and-yellow",EBIRD,2017.02,10353,,raybar1,species,Piciformes,Lybiidae (African Barbets),0,,TC004673
sattra1,Tragopan satyra,Satyr Tragopan,"Tragopan, Satyr",EBIRD,2017.02,1291,,sattra1,species,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",0,,TC000593
magpig1,Treron australis,Madagascar Green-Pigeon,"Pigeon, Madagascar Green-",EBIRD,2017.02,5280,,magpig1,species,Columbiformes,Columbidae (Pigeons and Doves),0,,TC002650
sulbab1,Pellorneum celebense,Sulawesi Babbler,"Babbler, Sulawesi",EBIRD,2017.02,23377.01048,,sulbab1,species,Passeriformes,Pellorneidae (Ground Babblers and Allies),0,,TC009641
yaglor1,Trichoglossus flavoviridis,Yellow-and-green Lorikeet,"Lorikeet, Yellow-and-green",EBIRD,2017.02,11587.77642,,yaglor1,species,Psittaciformes,Psittaculidae (Old World Parrots),0,,TC002805
whhvul1,Trigonoceps occipitalis,White-headed Vulture,"Vulture, White-headed",EBIRD,2017.02,2466,,whhvul1,species,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",0,,TC001282
comgre,Tringa nebularia,Common Greenshank,"Greenshank, Common",EBIRD,2017.02,4139.13,,comgre,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),0,,TC002003
solsan,Tringa solitaria,Solitary Sandpiper,"Sandpiper, Solitary",EBIRD,2017.02,4139.05,,solsan,species,Charadriiformes,Scolopacidae (Sandpipers and Allies),0,,TC001995
coltro1,Trogon collaris,Collared Trogon,"Trogon, Collared",EBIRD,2017.02,9418,,coltro1,species,Trogoniformes,Trogonidae (Trogons),0,,TC004349
blctro1,Trogon curucui,Blue-crowned Trogon,"Trogon, Blue-crowned",EBIRD,2017.02,9388,,blctro1,species,Trogoniformes,Trogonidae (Trogons),0,,TC004341
sopbab1,Turdoides bicolor,Southern Pied-Babbler,"Babbler, Southern Pied-",EBIRD,2017.02,23377.01215,,sopbab1,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),0,,TC009789
whrbab2,Turdoides leucopygia,White-rumped Babbler,"Babbler, White-rumped",EBIRD,2017.02,23377.01209,,whrbab2,species,Passeriformes,Leiothrichidae (Laughingthrushes and Allies),0,,TC009788
whnrob1,Turdus albicollis,White-necked Thrush,"Thrush, White-necked",EBIRD,2017.02,24891,,whnrob1,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009533
whbthr2,Turdus kessleri,White-backed Thrush,"Thrush, White-backed",EBIRD,2017.02,24760,,whbthr2,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009478
forthr1,Turdus lherminieri,Forest Thrush,"Thrush, Forest",EBIRD,2017.02,24927,,forthr1,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009550
eyethr,Turdus obscurus,Eyebrowed Thrush,"Thrush, Eyebrowed",EBIRD,2017.02,24762,,eyethr,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009480
fieldf,Turdus pilaris,Fieldfare,Fieldfare,EBIRD,2017.02,24773,,fieldf,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009490
grcthr1,Turdus ravidus,Grand Cayman Thrush,"Thrush, Grand Cayman",EBIRD,2017.02,24917,,grcthr1,species,Passeriformes,Turdidae (Thrushes and Allies),1,1938,TC009545
rucrob1,Turdus rufitorques,Rufous-collared Robin,"Robin, Rufous-collared",EBIRD,2017.02,24902,,rucrob1,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009537
rubrob,Turdus rufopalliatus,Rufous-backed Robin,"Robin, Rufous-backed",EBIRD,2017.02,24899,,rubrob,species,Passeriformes,Turdidae (Thrushes and Allies),0,,TC009534
thbkin,Tyrannus crassirostris,Thick-billed Kingbird,"Kingbird, Thick-billed",EBIRD,2017.02,15048,,thbkin,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),0,,TC006425
caskin,Tyrannus vociferans,Cassin's Kingbird,"Kingbird, Cassin's",EBIRD,2017.02,15045,,caskin,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),0,,TC006424
plbear1,Upucerthia validirostris jelskii/saturata,Buff-breasted Earthcreeper (Plain-breasted),"Earthcreeper, Buff-breasted (Plain-breasted)",EBIRD,2017.02,13638.4,bubear2,bubear2,issf,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005170
pubwhi1,Urosticte benjamini,Purple-bibbed Whitetip,"Whitetip, Purple-bibbed",EBIRD,2017.02,8784,,pubwhi1,species,Caprimulgiformes,Trochilidae (Hummingbirds),0,,TC004077
blaplo1,Vanellus armatus,Blacksmith Lapwing,"Lapwing, Blacksmith",EBIRD,2017.02,3809.8,,blaplo1,species,Charadriiformes,Charadriidae (Plovers and Lapwings),0,,TC001870
gyhlap1,Vanellus cinereus,Gray-headed Lapwing,"Lapwing, Gray-headed",EBIRD,2017.02,3829.5,,gyhlap1,species,Charadriiformes,Charadriidae (Plovers and Lapwings),0,,TC001882
lotlap1,Vanellus crassirostris,Long-toed Lapwing,"Lapwing, Long-toed",EBIRD,2017.02,3808,,lotlap1,species,Charadriiformes,Charadriidae (Plovers and Lapwings),0,,TC001869
chewoo3,Veniliornis mixtus,Checkered Woodpecker,"Woodpecker, Checkered",EBIRD,2017.02,11209,,chewoo3,species,Piciformes,Picidae (Woodpeckers),0,,TC004972
iiwi,Drepanis coccinea,Iiwi,Iiwi,EBIRD,2017.02,30862.48,,iiwi,species,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",0,,TC011870
bakind1,Vidua larvaticola,Baka Indigobird,"Indigobird, Baka",EBIRD,2017.02,32170,,bakind1,species,Passeriformes,Viduidae (Indigobirds),0,,TC012206
pitwhy,Vidua macroura,Pin-tailed Whydah,"Whydah, Pin-tailed",EBIRD,2017.02,32148,,pitwhy,species,Passeriformes,Viduidae (Indigobirds),0,,TC012192
shtwhy1,Vidua regia,Shaft-tailed Whydah,"Whydah, Shaft-tailed",EBIRD,2017.02,32158,,shtwhy1,species,Passeriformes,Viduidae (Indigobirds),0,,TC012200
norvir1,Vireo gracilirostris,Noronha Vireo,"Vireo, Noronha",EBIRD,2017.02,17863,,norvir1,species,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",0,,TC007412
manvir1,Vireo pallens,Mangrove Vireo,"Vireo, Mangrove",EBIRD,2017.02,17766,,manvir1,species,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",0,,TC007368
tiger-1,Tigrisoma sp.,tiger-heron sp.,"heron, tiger- sp.",EBIRD,2017.02,2115.5,,tiger-1,spuh,Pelecaniformes,"Ardeidae (Herons, Egrets, and Bitterns)",0,,TC013422
yehbla,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,"Blackbird, Yellow-headed",EBIRD,2017.02,30337.5,,yehbla,species,Passeriformes,Icteridae (Troupials and Allies),0,,TC011473
udzpar1,Xenoperdix udzungwensis,Udzungwa Partridge,"Partridge, Udzungwa",EBIRD,2017.02,927,,udzpar1,species,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",0,,TC000563
oliman2,Xenopipo uniformis,Olive Manakin,"Manakin, Olive",EBIRD,2017.02,15227,,oliman2,species,Passeriformes,Pipridae (Manakins),0,,TC006560
plaxen1,Xenops minutus,Plain Xenops,"Xenops, Plain",EBIRD,2017.02,13618,,plaxen1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005429
slbfin3,Xenospingus concolor,Slender-billed Finch,"Finch, Slender-billed",EBIRD,2017.02,28974,,slbfin3,species,Passeriformes,Thraupidae (Tanagers and Allies),0,,TC010941
simspa1,Xenospiza baileyi,Sierra Madre Sparrow,"Sparrow, Sierra Madre",EBIRD,2017.02,29984.38,,simspa1,species,Passeriformes,Passerellidae (New World Buntings and Sparrows),0,,TC011261
grrwoo1,Xiphocolaptes major,Great Rufous Woodcreeper,"Woodcreeper, Great Rufous",EBIRD,2017.02,13582,,grrwoo1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005466
stbwoo1,Xiphocolaptes promeropirhynchus,Strong-billed Woodcreeper,"Woodcreeper, Strong-billed",EBIRD,2017.02,13574.8,,stbwoo1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005459
elewoo1,Xiphorhynchus elegans,Elegant Woodcreeper,"Woodcreeper, Elegant",EBIRD,2017.02,13587.2,,elewoo1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005483
ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,"Woodcreeper, Ivory-billed",EBIRD,2017.02,13593.8,,ivbwoo1,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005493
leswoo3,Xiphorhynchus fuscus,Lesser Woodcreeper,"Woodcreeper, Lesser",EBIRD,2017.02,13584,,leswoo3,species,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers),0,,TC005478
stryuh1,Yuhina castaniceps,Striated Yuhina,"Yuhina, Striated",EBIRD,2017.02,23377.0001,,stryuh1,species,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",0,,TC009863
whiyuh1,Yuhina flavicollis,Whiskered Yuhina,"Yuhina, Whiskered",EBIRD,2017.02,23377.0009,,whiyuh1,species,Passeriformes,"Zosteropidae (White-eyes, Yuhinas, and Allies)",0,,TC009867
whwdov,Zenaida asiatica,White-winged Dove,"Dove, White-winged",EBIRD,2017.02,4992,,whwdov,species,Columbiformes,Columbidae (Pigeons and Doves),0,,TC002538
chotyr1,Zimmerius albigularis,Choco Tyrannulet,"Tyrannulet, Choco",EBIRD,2017.02,14101,,chotyr1,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),0,,TC006039
rebtyr2,Zimmerius cinereicapilla,Red-billed Tyrannulet,"Tyrannulet, Red-billed",EBIRD,2017.02,14103,,rebtyr2,species,Passeriformes,Tyrannidae (Tyrant Flycatchers),0,,TC006041
